Customer Account,Customer Bank,Amount of Transfer,Offshore Transfer,Customer Account Age,Customer Nationality,Suspicious activity found in previous transactions,KYC Complied,Receivers Account,Receivers Bank,Frequency of transaction in last 30 days,Source country,Receiving country,Transaction Type,Average Transaction Amount,Transaction Amount Relative to Average,Is Laundering
6122CFB26,76,14344.95,1,27.46,UK,0,1,C201E64B9,22,4.0,UK,USA,Credit Card,14344.95,0.952098232565636,0
6122CFB26,76,17737.03,1,13.59,Canada,0,1,8C5D9D76F,98,3.0,UK,Canada,Wire,16040.99,1.0810683479431915,0
2B194BC7D,76,59931.64,0,18.07,UAE,0,1,EC3E80757,62,10.0,UK,UK,Credit Card,59931.64,0.9421856048125197,0
2B194BC7D,76,135768.05,0,21.91,Canada,0,1,A417E71A4,21,7.0,UK,UK,Credit Card,97849.845,1.4781722728560998,0
2B194BC7D,76,40553.44,1,4.01,USA,0,1,97CE32F40,100,1.0,UK,USA,ACH,78751.04333333333,0.5022362443839178,0
2B194BC7D,76,82304.36,1,7.63,USA,0,0,F2D63F8AC,27,6.0,UK,Canada,Wire,79639.3725,1.1245584908568838,0
2B194BC7D,76,97476.63,0,20.81,Switzerland,0,1,F8064E9C5,97,8.0,UK,UK,Credit Card,83206.824,1.104825095255373,0
2B194BC7D,76,12209.86,0,15.96,UK,0,0,FD0AF4481,89,3.0,UK,UK,ACH,71373.99666666666,0.14615546912871435,1
2B194BC7D,76,83024.1,1,22.06,Canada,1,1,3D56158BB,8,2.0,UK,Canada,Wire,73038.29714285713,1.21104053466006,1
806908FC1,76,40938.12,0,28.66,UK,0,1,A996C8061,25,1.0,USA,USA,ACH,40938.12,0.9275445448611912,0
806908FC1,76,8590.35,1,11.67,USA,0,1,C3D47BE3D,100,8.0,USA,UK,Wire,24764.235,0.32413061387676056,0
806908FC1,76,68913.26,0,16.13,Canada,0,1,64047C786,6,5.0,USA,USA,ACH,39480.57666666667,1.765857065119057,0
806908FC1,76,11225.14,1,10.53,Canada,1,0,AD4BA6D62,12,6.0,USA,India,Wire,32416.7175,0.2934727889944044,1
806908FC1,76,389857.45,1,29.35,India,0,1,3F5676397,27,5.0,USA,UK,ACH,103904.864,3.8162462343582475,0
806908FC1,76,21273.93,0,6.62,UK,0,1,5A1DA940E,48,7.0,USA,USA,Wire,90133.04166666667,0.16089286315208695,0
36AFE75D9,76,66698.12,1,17.19,UK,0,1,12BD01197,24,6.0,UK,UAE,Bitcoin,66698.12,1.0134465857870443,0
36AFE75D9,76,15073.91,1,9.59,USA,0,1,6B93D12AC,19,7.0,UK,USA,Credit Card,40886.015,0.3142852555808175,0
36AFE75D9,76,451080.49,1,21.92,UK,0,1,79F7B4C35,65,1.0,UK,USA,ACH,177617.50666666668,2.503275874218175,1
36AFE75D9,76,104340.28,0,4.78,USA,0,0,B32685A83,9,2.0,UK,UK,ACH,159298.2,0.645955275858237,1
36AFE75D9,76,10572.9,1,24.13,UK,0,1,ED6CDE860,4,4.0,UK,USA,Wire,129553.14000000001,0.12386869213463828,0
36AFE75D9,76,757905.69,1,12.25,USA,0,0,BCEE2A861,86,2.0,UK,USA,Wire,234278.56500000003,3.2289530886756355,1
A54864D2D,76,141.22,1,5.0,USA,0,1,A3C812967,83,4.0,USA,UK,ACH,141.22,1.0566227893096185,0
A54864D2D,76,101009.88,1,7.72,USA,0,1,856C38B60,66,4.0,USA,India,Bitcoin,50575.55,2.0786212387848684,0
A54864D2D,76,39029.61,0,5.39,USA,1,1,DCD88FA3E,14,4.0,USA,USA,Credit Card,46726.90333333334,0.7433183985106818,0
0AAFDB5DF,76,2462.21,1,13.55,USA,0,0,ECADC0248,91,8.0,USA,Switzerland,Wire,2462.21,1.0706225505196638,0
0AAFDB5DF,76,4288.05,0,26.69,USA,0,1,DD9ECF40C,33,4.0,USA,USA,ACH,3375.13,1.2537392308445103,0
0AAFDB5DF,76,17263.83,0,19.97,Canada,0,1,EC95956A0,13,4.0,USA,USA,Wire,8004.696666666668,2.236020097622884,0
0AAFDB5DF,76,10605.98,0,9.56,India,0,1,C6148F327,51,6.0,USA,USA,ACH,8655.017500000002,1.1841294339534802,0
0AAFDB5DF,76,7147.8,1,6.85,UK,0,0,294A947D2,23,7.0,USA,UK,Reinvestment,8353.574000000002,0.9022838254334582,0
0AAFDB5DF,76,14970.76,0,1.76,UK,1,1,656A8B2BE,82,2.0,USA,USA,ACH,9456.438333333335,1.566612267274369,0
B47E6C2E3,76,20392.87,1,5.03,USA,1,1,40B49538C,43,4.0,USA,UK,ACH,20392.87,0.9754769014168532,0
B47E6C2E3,76,159538.24,0,21.53,UK,0,0,A923E1795,71,5.0,USA,USA,Bitcoin,89965.555,1.8232223620003385,0
B47E6C2E3,76,93488.81,0,28.51,USA,0,1,C415CB1B3,27,3.0,USA,USA,Reinvestment,91139.97333333333,1.0535467568373553,0
B47E6C2E3,76,26032.77,0,5.72,UK,0,1,1BBC8941F,14,3.0,USA,USA,Credit Card,74863.1725,0.3615776893557303,0
B47E6C2E3,76,250706.5,1,22.61,India,0,1,B0D29CF12,37,4.0,USA,UK,ACH,110031.83799999999,2.24910182045726,0
B47E6C2E3,76,8752.72,1,15.17,UK,0,1,F3016F5B5,99,6.0,USA,Canada,Wire,93151.98499999999,0.11464851842357277,0
C7AB2797D,76,3331.39,1,4.21,India,0,0,7CE0BB494,73,4.0,UAE,UK,Reinvestment,3331.39,0.9563066125843812,1
C7AB2797D,76,16466.14,1,21.98,Canada,0,1,4B762E9CC,33,5.0,UAE,Canada,ACH,9898.765,1.7462636903795072,0
C7AB2797D,76,66459.83,1,8.55,USA,0,1,7D47169C9,44,4.0,UAE,USA,Wire,28752.453333333335,2.289355542108151,0
C7AB2797D,76,99143.47,1,15.19,UK,0,1,096670112,19,7.0,UAE,UK,Wire,46350.207500000004,2.1791558931674437,0
C7AB2797D,76,35898.31,1,6.89,USA,0,1,8E7E2D7A6,28,1.0,UAE,UK,Reinvestment,44259.828,0.8778485781309002,0
C7AB2797D,76,2589.26,1,13.08,USA,0,1,F790252C6,48,8.0,UAE,UK,Bitcoin,37314.73333333334,0.12526301142736612,0
62D74B0BE,76,6342.89,0,19.41,UK,1,1,FBF17756E,77,10.0,India,India,ACH,6342.89,0.9890229519056287,1
62D74B0BE,76,46885.15,1,24.97,USA,1,1,BC5893FD2,53,3.0,India,UK,Wire,26614.02,1.8451141085606446,1
62D74B0BE,76,120031.24,1,2.35,Switzerland,0,1,7D2A2CA6F,16,4.0,India,Canada,Wire,57753.09333333333,2.030857770771874,1
62D74B0BE,76,98630.5,1,4.2,USA,0,1,4ADF87FAA,34,2.0,India,USA,ACH,67972.445,1.476758305411239,0
62D74B0BE,76,3884.18,1,17.41,UK,0,0,FF8E51825,66,4.0,India,Canada,Credit Card,55154.792,0.0232417211836866,0
62D74B0BE,76,81345.47,1,25.64,USA,0,0,1EBBD61F4,47,9.0,India,Canada,Credit Card,59519.905000000006,1.2912231979615758,0
62D74B0BE,76,6556.16,1,26.66,USA,0,1,650446F40,10,4.0,India,UK,Wire,51953.65571428572,0.20303630307805104,0
B1A83C5AF,76,3956.38,1,23.32,USA,0,1,62B2D2D55,8,2.0,USA,UK,Reinvestment,3956.38,1.0701438816936923,0
B1A83C5AF,76,2691.62,1,7.25,Canada,1,0,445D82D99,63,6.0,USA,UK,ACH,3324.0,0.7705824527124353,1
B1A83C5AF,76,41125.42,0,5.15,UK,0,1,6E580E341,47,5.0,USA,USA,ACH,15924.473333333333,2.6174436921437105,0
B1A83C5AF,76,90768.95,0,16.24,India,0,1,C158A570F,84,3.0,USA,USA,ACH,34635.5925,2.62599084988703,0
B1A83C5AF,76,74046.46,1,14.5,UK,0,1,AA6B7DA47,31,4.0,USA,Canada,ACH,42517.766,1.8281713878086652,0
B1A83C5AF,76,93371.97,0,8.89,USA,0,1,E57D27170,50,3.0,USA,USA,ACH,50993.466666666674,1.8920311635900406,0
B1A83C5AF,76,7673.73,0,1.88,Canada,0,1,789C9F550,82,6.0,USA,USA,ACH,44804.93285714286,0.11391837574890881,0
B1A83C5AF,76,11284.95,0,3.2,USA,0,1,267412351,22,7.0,USA,USA,Credit Card,40614.935000000005,0.26857363411542134,1
B1A83C5AF,76,553622.01,0,28.9,USA,0,1,4AE48E771,93,8.0,USA,USA,ACH,97615.72111111111,5.654946001588934,0
B9F618207,76,40370.2,1,1.66,India,1,1,705A00CFE,9,2.0,UK,USA,Reinvestment,40370.2,0.953811858767621,0
B9F618207,76,122436.77,0,11.3,India,0,1,16A8A4BBD,37,4.0,UK,UK,Wire,81403.485,1.5860573469034793,0
B9F618207,76,73044.88,0,22.13,USA,0,0,40D447962,2,3.0,UK,UK,Bitcoin,78617.28333333334,0.9273855083512416,1
B9F618207,76,6221.28,0,3.06,USA,0,0,B53D512C5,94,4.0,UK,UK,Wire,60518.2825,0.1008648958925477,0
B9F618207,76,15519.04,1,3.79,Canada,0,1,D5111FB90,42,5.0,UK,India,Wire,51518.434,0.4004113706576985,0
B9F618207,76,4909.65,1,5.79,Canada,0,1,42E54FE94,54,2.0,UK,India,Wire,43750.30333333334,0.07429892548266484,0
C1A83A04A,76,6980.05,0,10.49,USA,0,0,143BBC090,35,5.0,USA,USA,Bitcoin,6980.05,0.9792686194272748,0
C1A83A04A,76,132496.87,0,25.69,USA,0,1,88464FD06,97,3.0,USA,USA,Wire,69738.45999999999,1.949869914923205,0
C1A83A04A,76,7946.74,0,29.19,USA,0,0,D7E423570,61,4.0,USA,USA,ACH,49141.219999999994,0.13834423705920273,0
C1A83A04A,76,168383.82,1,1.45,India,0,1,E77935A2A,8,7.0,USA,India,ACH,78951.87,2.084958002785899,0
C1A83A04A,76,13407.34,1,11.17,USA,0,1,F909BC08C,92,6.0,USA,India,ACH,65842.964,0.15243394014480308,0
C1A83A04A,76,53157.95,1,19.91,USA,0,0,BC59E2F43,30,6.0,USA,UK,Credit Card,63728.795000000006,0.807207731127437,0
151E44B71,76,11076.47,1,23.87,USA,0,1,CE4161E31,26,11.0,UAE,India,Bitcoin,11076.47,0.9314149588641096,0
151E44B71,76,317652.56,1,17.49,USA,0,1,A36F4766B,4,5.0,UAE,USA,Wire,164364.51499999998,1.9962333327512456,0
151E44B71,76,14076.85,1,27.75,UK,0,1,F0477A14C,28,5.0,UAE,UK,Wire,114268.62666666665,0.15040412659124008,0
151E44B71,76,11539.72,1,17.23,USA,0,0,DBFAA03CA,58,7.0,UAE,UK,Credit Card,88586.39999999998,0.1879967052441218,1
151E44B71,76,104124.28,1,9.18,Canada,1,0,EDDB514FF,13,5.0,UAE,USA,ACH,91693.97599999998,1.0970494949677438,0
151E44B71,76,28513.81,1,15.91,Canada,0,1,BE029F221,99,3.0,UAE,UK,ACH,81163.94833333332,0.387462839402347,0
151E44B71,76,7373.7,1,14.16,USA,0,1,59AF050A4,83,8.0,UAE,UK,Wire,70622.48428571426,0.12738293282277247,0
8141EE1F0,76,5531.28,0,4.7,UK,0,1,3DB637F3F,52,6.0,UK,UK,ACH,5531.28,1.0634557641061722,0
8141EE1F0,76,14206.58,0,9.9,USA,0,1,6A0B32DB5,54,11.0,UK,UK,ACH,9868.93,1.4401723360703178,0
8141EE1F0,76,23432.43,1,10.81,India,0,0,1D51E08FC,62,4.0,UK,USA,ACH,14390.096666666666,1.5484177902155973,1
7216791C7,76,317157.42,1,8.51,UK,0,1,C611C3176,26,5.0,Canada,India,Credit Card,317157.42,1.0530792695298976,1
7216791C7,76,5983.67,1,13.21,USA,1,0,159AA21AA,6,3.0,Canada,USA,Wire,161570.54499999998,0.11205602923636063,1
7216791C7,76,5600.56,1,26.23,UK,0,1,63B932E89,53,9.0,Canada,USA,ACH,109580.54999999999,0.010660950273757207,0
7216791C7,76,15475.56,1,7.76,India,0,1,8D6E9DB68,61,8.0,Canada,UK,ACH,86054.30249999999,0.1172120869264234,0
7216791C7,76,1692.83,1,19.65,Canada,0,1,777EEDE2C,53,8.0,Canada,Switzerland,ACH,69182.008,-0.04604185313894351,1
7216791C7,76,13864.98,1,16.66,India,0,0,9660DF16D,81,6.0,Canada,Switzerland,Wire,59962.50333333333,0.1629610727085148,1
7216791C7,76,6431.37,1,23.82,USA,0,1,D30A3EE0A,70,3.0,Canada,UK,Credit Card,52315.19857142856,0.17211624427624322,0
7216791C7,76,786.6,1,5.48,India,0,1,7FC8C31AD,39,3.0,Canada,UK,Bitcoin,45874.12374999999,0.050320657688238485,1
7216791C7,76,27252.47,1,14.49,USA,0,1,AE2B3035E,42,4.0,Canada,USA,ACH,43805.051111111105,0.5461088686871839,0
7216791C7,76,22859.1,1,27.32,Canada,0,1,3AA93EE67,67,4.0,Canada,UK,Credit Card,41710.45599999999,0.5027625264583288,0
70B512E3C,76,16240.38,0,5.82,UK,1,1,B013254C9,54,6.0,UK,UK,Credit Card,16240.38,0.9033886301881371,1
70B512E3C,76,42238.25,1,20.39,Switzerland,0,1,282E4E538,23,3.0,UK,India,Wire,29239.315,1.41428658173514,0
70B512E3C,76,106745.16,1,24.11,UK,1,1,3E732AFAA,52,5.0,UK,India,ACH,55074.59666666667,1.9201162932900337,1
70B512E3C,76,3992.91,0,13.91,UK,0,0,68536B71C,40,3.0,UK,UK,ACH,42304.175,0.09527421842524812,0
DA8A32987,76,20535.24,0,11.61,India,0,1,72EBC9738,27,8.0,USA,USA,Reinvestment,20535.24,0.9473015287245584,0
DA8A32987,76,243.35,0,20.93,USA,0,0,5C472E2DA,7,2.0,USA,USA,Wire,10389.295,0.025747367916623524,1
DA8A32987,76,41527.94,1,25.03,UK,0,1,8A34D1887,8,7.0,USA,UK,ACH,20768.843333333334,2.0234871443001867,0
267C19A11,76,13913.95,1,25.06,UK,0,0,258DFF0DD,76,5.0,UAE,India,Bitcoin,13913.95,1.003941501470844,0
267C19A11,76,1699.84,1,28.87,UAE,0,1,7112DB50C,76,4.0,UAE,Switzerland,ACH,7806.895,0.14043166430444487,0
267C19A11,76,7275.72,1,20.3,USA,0,0,9A8888BAF,27,5.0,UAE,India,ACH,7629.836666666667,0.8935516768019206,1
267C19A11,76,29270.95,1,15.75,India,1,0,C573B696C,36,11.0,UAE,USA,Wire,13040.115000000002,2.2717299911539244,1
267C19A11,76,71386.67,0,8.53,USA,0,1,DDB69C771,77,1.0,UAE,UAE,ACH,24709.426,2.961039268517687,0
267C19A11,76,210114.45,1,19.12,UK,0,1,76D7ED18C,80,3.0,UAE,Canada,Credit Card,55610.263333333336,3.814758072998549,0
267C19A11,76,45601.3,1,16.92,UK,0,1,4613F7D29,63,4.0,UAE,USA,ACH,54180.41142857143,0.9188903513617152,0
9B5E0CC4B,76,121498.79,1,16.63,India,0,1,DE3CB57D2,57,6.0,India,USA,Credit Card,121498.79,1.0978642323081096,0
9B5E0CC4B,76,41902.09,1,13.27,UK,0,1,3DE1AFABD,48,5.0,India,UK,ACH,81700.44,0.5017713433921408,0
9B5E0CC4B,76,68088.55,1,23.42,UK,0,1,D7AE93863,26,5.0,India,USA,Credit Card,77163.14333333333,0.854800488841778,0
9B5E0CC4B,76,33591.86,1,23.59,USA,0,1,590BD576A,51,9.0,India,USA,ACH,66270.3225,0.4411562807084087,0
9B5E0CC4B,76,12446.5,0,7.41,USA,0,1,8883846CA,43,7.0,India,India,ACH,55505.558,0.16468051271978734,0
9B5E0CC4B,76,32268.85,1,13.17,Canada,0,1,723E76B32,15,9.0,India,USA,Credit Card,51632.77333333332,0.6083418450959783,0
9B5E0CC4B,76,41003.57,1,20.44,UAE,0,0,46AC6C7F7,48,5.0,India,USA,Reinvestment,50114.31571428571,0.7661303791454294,1
9B5E0CC4B,76,82421.56,1,13.0,UK,0,1,D5AE28CF5,61,7.0,India,USA,Credit Card,54152.721249999995,1.4513099147111552,0
9B5E0CC4B,76,4323.91,0,20.48,UK,0,0,97D38DE15,80,2.0,India,India,ACH,48616.18666666666,0.0022474189165493097,1
59387061C,76,58855.81,1,25.88,USA,0,0,108772C80,29,6.0,UAE,USA,ACH,58855.81,0.9528331394463284,1
59387061C,76,2472.63,1,28.37,USA,0,0,322BE4938,7,6.0,UAE,UK,ACH,30664.219999999998,0.0864193500168779,0
59387061C,76,7445.03,1,28.09,UK,0,1,0A04BC851,11,9.0,UAE,UK,ACH,22924.49,0.2659533031994801,1
59387061C,76,293277.09,1,20.53,India,0,1,94E58BEE6,37,3.0,UAE,USA,Wire,90512.64000000001,3.1922644970912986,0
59387061C,76,1059.78,1,19.1,Canada,0,0,A30A7BBF8,2,7.0,UAE,UK,ACH,72622.06800000001,-0.0027196772107293595,0
59387061C,76,31975.89,1,6.94,UK,0,1,1BCB2FBF6,15,5.0,UAE,UK,Credit Card,65847.70500000002,0.4558915945749028,0
59387061C,76,11517.96,1,22.17,UK,0,0,C95AFDC0C,45,3.0,UAE,India,Wire,58086.312857142875,0.12160480722520266,1
59387061C,76,46669.72,1,29.59,USA,0,1,8BC07A9B4,29,5.0,UAE,UK,ACH,56659.23875000002,0.8897546963012437,0
59387061C,76,10907.42,1,23.9,USA,0,1,9D108A1E9,28,10.0,UAE,Canada,Credit Card,51575.703333333346,0.15014018823279796,0
59387061C,76,3600.05,1,12.2,UK,0,1,856FF058F,68,10.0,UAE,UK,ACH,46778.13800000001,0.13210882440654137,0
6B1173566,76,18774.74,0,7.22,India,0,1,4873D08AE,80,8.0,USA,USA,Bitcoin,18774.74,0.9534126368933789,0
6B1173566,76,8719.75,1,18.61,India,0,1,5CEC8B154,38,4.0,USA,UK,ACH,13747.245,0.6732756878631003,1
6B1173566,76,21084.8,0,4.17,UK,0,0,C723CC4EE,67,7.0,USA,USA,Wire,16193.096666666666,1.2565912704674722,0
6B1173566,76,92173.61,1,7.97,India,0,1,23E8954BE,80,5.0,USA,India,Credit Card,35188.225,2.6461017104972133,0
6B1173566,76,9585.86,1,9.82,USA,0,0,A9AAF56B5,20,7.0,USA,UK,Reinvestment,30067.752,0.281032306725752,0
6B1173566,76,11744.71,1,5.26,USA,0,1,1F6BDA7BB,14,4.0,USA,UK,Credit Card,27013.911666666667,0.40372568570699124,0
6B1173566,76,7083.01,0,8.3,USA,0,0,D98437EB5,96,4.0,USA,USA,Wire,24166.640000000003,0.38613273709315643,1
6B1173566,76,1462.1,0,2.71,USA,0,0,C1CE320DC,34,5.0,USA,USA,Wire,21328.572500000002,0.015461925173937276,0
6B1173566,76,6392.62,0,23.97,USA,1,1,7ADF55769,60,5.0,USA,USA,Credit Card,19669.022222222222,0.3990388500861966,1
9045AD70F,76,66172.42,1,3.28,Canada,0,1,FF0C5376A,93,3.0,Canada,USA,Credit Card,66172.42,1.0783727463150226,0
9045AD70F,76,1785.41,1,3.23,USA,0,1,80DE70901,93,6.0,Canada,USA,ACH,33978.915,0.045240555142286726,0
9045AD70F,76,10111.8,1,15.82,UK,0,1,9F80C8C3D,99,1.0,Canada,USA,ACH,26023.210000000003,0.4328812212150518,0
54A513C6F,76,11487.82,0,1.84,UK,0,1,7E46529C2,30,6.0,USA,USA,ACH,11487.82,1.0032844905572333,0
54A513C6F,76,18124.43,1,12.23,USA,0,0,79FDBE747,9,6.0,USA,UK,Wire,14806.125,1.1626588105878686,1
54A513C6F,76,4687.4,1,1.54,USA,0,1,5F9EDD2ED,81,13.0,USA,UK,ACH,11433.216666666667,0.44890422738816493,1
54A513C6F,76,3790.12,1,24.71,USA,0,1,7F3635995,83,10.0,USA,UK,ACH,9522.442500000001,0.42685510097892054,0
96A3BB68C,76,16278.3,1,25.51,USA,1,0,0B006B020,59,6.0,UK,USA,Credit Card,16278.3,1.01616794933556,1
96A3BB68C,76,42748.12,0,25.3,USA,0,1,5964B0D84,96,5.0,UK,UK,Credit Card,29513.21,1.5423093395664587,0
96A3BB68C,76,93649.44,1,18.35,USA,0,1,AABB2B03B,90,4.0,UK,USA,Wire,50891.95333333333,1.879578152391967,0
96A3BB68C,76,14668.37,1,18.32,USA,0,1,405144DF2,49,3.0,UK,USA,Credit Card,41836.057499999995,0.4077388582132728,0
96A3BB68C,76,28406.93,1,13.21,India,1,0,BCD8EB6FE,94,6.0,UK,India,Wire,39150.231999999996,0.7667529432162792,0
96A3BB68C,76,48387.97,1,29.53,USA,0,1,048C07C45,59,5.0,UK,UAE,ACH,40689.854999999996,1.1424166634713244,0
96A3BB68C,76,10218.38,1,15.56,UK,0,1,6F4962B2E,60,6.0,UK,Canada,Bitcoin,36336.78714285714,0.24429939514522203,0
96A3BB68C,76,14025.04,1,10.26,USA,0,1,90514C3B2,38,1.0,UK,USA,ACH,33547.81875,0.46807959137016336,0
96A3BB68C,76,1487.65,0,29.6,USA,0,1,4F66A56DE,29,8.0,UK,UK,Bitcoin,29985.57777777778,-0.04318783777518167,1
96A3BB68C,76,3595.93,1,22.05,USA,0,0,80A17B7D8,21,6.0,UK,USA,Credit Card,27346.613,0.08671350250294921,0
600101461,77,3426.44,0,2.9,UK,0,0,315051FD5,35,5.0,UK,UK,ACH,3426.44,0.9727912259482635,0
600101461,77,10246.93,1,6.38,UK,0,0,0185DDAF4,23,5.0,UK,Canada,Wire,6836.685,1.5945041690477932,0
600101461,77,367.46,0,16.04,UAE,0,0,0593680A6,30,7.0,UK,UK,ACH,4680.276666666667,0.16335732031261657,0
600101461,77,20252.41,0,15.64,UK,0,0,11F1072B9,35,2.0,UK,UK,ACH,8573.31,2.3702042775598353,0
F16ABAF36,77,53549.17,1,2.52,UK,0,1,E2A534253,15,4.0,UAE,USA,Wire,53549.17,1.0521788258566422,0
F16ABAF36,77,2296.3,1,4.38,UK,1,0,9ABE155C5,65,5.0,UAE,India,Credit Card,27922.735,0.15213057583911546,0
F16ABAF36,77,25298.66,0,5.32,USA,0,1,BA8FFE2AA,35,5.0,UAE,UAE,Reinvestment,27048.043333333335,0.8485453784727203,0
F16ABAF36,77,17295.45,1,14.03,USA,0,1,E25336A21,90,3.0,UAE,India,Credit Card,24609.895,0.661763380030269,0
F16ABAF36,77,5331.15,1,24.95,USA,0,1,3134C974F,39,5.0,UAE,USA,Wire,20754.146,0.20504164221813678,0
F16ABAF36,77,2559.25,1,8.6,India,0,1,BECDAD050,49,3.0,UAE,UK,Wire,17721.663333333334,0.10686958325725904,0
35B5F6022,77,5965.64,0,12.78,USA,0,1,3AA7AB3A4,92,1.0,UK,UK,Wire,5965.64,1.0992214557063626,0
35B5F6022,77,735.59,0,17.89,UK,0,0,372C6E932,76,7.0,UK,UK,Wire,3350.6150000000002,0.16815709893476138,1
35B5F6022,77,11858.87,1,2.54,UK,0,0,6E3E409F8,81,4.0,UK,UAE,ACH,6186.700000000001,1.8418674269407445,1
35B5F6022,77,11780.45,0,21.21,UK,0,1,5443AA9AE,92,5.0,UK,UK,Wire,7585.137500000001,1.6215640574994459,0
35B5F6022,77,14028.39,1,20.45,USA,0,0,32ED437CC,84,3.0,UK,India,ACH,8873.788,1.6306954519089858,0
91785B824,77,13899.74,0,23.4,USA,0,1,163175EB8,56,6.0,USA,USA,ACH,13899.74,1.010543047439962,0
91785B824,77,9001.73,0,6.13,Canada,0,1,419D8CE49,47,7.0,USA,USA,Reinvestment,11450.735,0.7226537960906325,0
91785B824,77,7085.91,1,1.22,India,0,0,FBACC145B,98,3.0,USA,UK,ACH,9995.793333333333,0.6651677658365871,1
91785B824,77,197194.8,0,16.48,Canada,0,1,09428F991,60,5.0,USA,USA,Wire,56795.545,3.4044265681592,0
91785B824,77,74588.65,1,10.82,UK,0,1,88A831FE0,99,3.0,USA,Canada,Wire,60354.16599999999,1.2375640312738763,0
91785B824,77,165394.53,0,2.9,UK,0,0,8350E0AD1,84,7.0,USA,USA,Bitcoin,77860.89333333333,2.1769596047985544,1
91785B824,77,250812.17,1,12.94,Canada,0,0,DED01FECD,68,6.0,USA,India,Reinvestment,102568.21857142857,2.534856210914311,0
91785B824,77,10085.92,0,9.95,USA,0,1,61E921E54,6,4.0,USA,USA,Credit Card,91007.93125000001,0.2070043911047239,0
83626A8EE,77,42019.52,1,22.02,Canada,0,1,AB52AC86C,42,2.0,Switzerland,USA,Wire,42019.52,1.0686935405861875,0
83626A8EE,77,59314.42,0,9.7,Canada,0,0,AD7FAFC7B,16,8.0,Switzerland,Switzerland,ACH,50666.97,1.098629965860716,0
83626A8EE,77,15539.39,1,27.06,USA,1,1,31A4F2AED,63,2.0,Switzerland,UK,Wire,38957.776666666665,0.47224328243614055,1
375CC065E,77,11211.58,0,5.76,UK,0,1,D03BABD17,57,6.0,USA,USA,ACH,11211.58,0.9129436774807307,0
375CC065E,77,6747.97,0,29.83,India,0,1,0B89C80E1,98,4.0,USA,USA,ACH,8979.775,0.7713707650074674,0
375CC065E,77,123145.89,1,1.22,India,0,0,1BACBB23D,82,8.0,USA,Canada,Bitcoin,47035.14666666667,2.644963716946269,0
375CC065E,77,15782.0,1,4.68,USA,0,0,4D465A8C5,29,3.0,USA,India,Wire,39221.86,0.39336440011552637,0
375CC065E,77,5174.33,1,14.32,India,0,1,44DBA8C97,91,4.0,USA,UK,Wire,32412.354,0.07837489460440476,0
375CC065E,77,90715.88,0,26.69,USA,0,0,7951913E7,45,7.0,USA,USA,Wire,42129.60833333333,2.221602057386172,1
0428C9881,77,39889.22,0,27.23,UK,0,0,5DAE85477,1,8.0,USA,USA,Credit Card,39889.22,1.045653923622989,0
0428C9881,77,125942.36,1,23.49,USA,0,1,C52CCCC8B,43,4.0,USA,UK,Credit Card,82915.79000000001,1.4772391961999645,0
2E81B18D1,77,42242.7,0,25.79,Canada,0,0,07AC72E2E,72,3.0,UK,UK,ACH,42242.7,0.9787285324140863,0
2E81B18D1,77,199115.65,0,10.07,USA,0,1,79FC340BC,86,5.0,UK,UK,ACH,120679.17499999999,1.7114875056711647,1
2E81B18D1,77,23880.26,1,6.75,UK,0,1,634F874BA,69,9.0,UK,USA,Wire,88412.87,0.33962804540620734,0
1D2A970BE,77,31075.71,1,12.37,India,0,1,757292212,27,7.0,USA,UAE,Wire,31075.71,1.0132285776676944,0
1D2A970BE,77,8314.62,0,3.71,UK,0,1,0E0875BBB,40,9.0,USA,USA,Credit Card,19695.165,0.364407545630906,0
FE4D93101,77,73474.47,1,26.39,USA,0,1,CA5722870,88,6.0,USA,UK,ACH,73474.47,1.0784214216036778,0
FE4D93101,77,60951.3,0,3.14,UK,0,1,E2D8EE9C4,15,4.0,USA,USA,Credit Card,67212.88500000001,0.934835853618962,0
FE4D93101,77,9958.35,1,28.35,Canada,0,1,955F63E9C,86,3.0,USA,UK,ACH,48128.04000000001,0.1526224548558651,0
FE4D93101,77,26215.92,1,4.69,USA,0,1,33B47C9F1,100,3.0,USA,UK,ACH,42650.01000000001,0.597770282039835,1
56A579FC2,77,19113.87,1,28.28,India,1,1,8B1731A9C,61,6.0,India,USA,ACH,19113.87,0.9000436363213739,0
56A579FC2,77,24765.95,1,28.13,USA,0,1,5A170E3D1,43,5.0,India,USA,Wire,21939.91,1.134579781965006,0
56A579FC2,77,53926.94,1,10.77,UK,0,1,246244F29,85,9.0,India,USA,ACH,32602.253333333338,1.725605792176206,0
9E0CA644E,77,80946.27,0,29.47,India,0,1,926D1332B,69,7.0,USA,USA,ACH,80946.27,1.0628641825304983,0
9E0CA644E,77,377468.34,0,27.8,UK,0,1,913AB833E,63,6.0,USA,USA,ACH,229207.30500000002,1.7207849606150072,0
9E0CA644E,77,26317.74,1,8.81,India,0,1,5C1A3BAE5,32,7.0,USA,India,ACH,161577.45,0.19933457173685887,1
165DCF4B3,77,6129.17,0,3.23,UAE,0,1,C3783CF9F,85,4.0,UK,UK,Wire,6129.17,0.9530363018022164,0
165DCF4B3,77,10367.44,0,24.81,USA,0,1,E0EB01810,46,6.0,UK,UK,Reinvestment,8248.305,1.301846283993676,0
